original_filename,class,status,reason,duplicate_cluster,blur_score,quality_label,final_split
cystic_acne_-6-_jpg.rf.a5dd79dea45cc1b754741c07e87e7130.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.5594a01077c367efb99afa4f2235d647.jpg,3186,76.15,duplicate,N/A
cystic_acne_-6-_jpg.rf.56d508cb9fccc8f9ab0051e45c0841ae.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.36c0bcbe2d55ad7937918f1a43983d9f.jpg,3181,316.85,duplicate,N/A
cystic_acne_-6-_jpg.rf.66fc29fb162d0430485edaa4bc2b03f7.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.a781585ac558373f1d082ec88e0f828f.jpg,4100,339.64,duplicate,N/A
cystic_acne_-6-_jpg.rf.6da4ca4594bc27a5934cf6652f1018db.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.eacf7ccf865fc1f18756de1a07d56d99.jpg,1250,238.07,duplicate,N/A
cystic_acne_-6-_jpg.rf.f66200573a9db92db924b8597514ceb3.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.6e56ac1a2853f60a47d76bd8d05e6605.jpg,4104,98.62,duplicate,N/A
cystic_acne_-6-_jpg.rf.7125884b77ad136c69576c7306c20082.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.c623a67696e7c1568bb8607c579d5de6.jpg,4102,37.76,duplicate,N/A
cystic_acne_-6-_jpg.rf.7e8c9559798b2b5c54bb3d77f3de4b2a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.9e7d19990a12b6734cc36e03be8ad984.jpg,1234,145.77,duplicate,N/A
cystic_acne_-6-_jpg.rf.b2ff4fa8077bb50d8a2f24e47f55fc0a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.850a7f89146d3e2df12560dbf41abe62.jpg,4101,64.88,duplicate,N/A
cystic_acne_-6-_jpg.rf.d23425ac522e62b9b18ee24a53681854.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.9843d2d899807d2e496ae84b6cf9d62d.jpg,1244,60.31,duplicate,N/A
cystic_acne_-6-_jpg.rf.a1b69a552fade9bc17aacd044eee44c2.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.11c37211d226989571cd23007ba30ffa.jpg,3185,71.99,duplicate,N/A
cystic_acne_-6-_jpg.rf.5791737f24694e2c4f54e193e327e108.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.11c37211d226989571cd23007ba30ffa.jpg,3185,65.59,duplicate,N/A
cystic_acne_-6-_jpg.rf.b00b94a18429e6b43ee39574d6cf297c.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.11c37211d226989571cd23007ba30ffa.jpg,3185,65.55,duplicate,N/A
cystic_acne_-6-_jpg.rf.be59a6a777d2ed4ccb299d7c9fb4fb89.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.b4d08f3caead5456a05963f7f79f9e6e.jpg,3189,85.41,duplicate,N/A
cystic_acne_-6-_jpg.rf.b693a8790b73148a3b5cf42ed1ae470c.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.c27b0cbfe59df90194c660918f96d58a.jpg,1239,185.33,duplicate,N/A
cystic_acne_-6-_jpg.rf.60fa7998a55b2911e952bf86ffc50f85.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-6-_jpg.rf.d25b761598ab897f8ecd2823f1c19e96.jpg,3184,57.60,duplicate,N/A
cystic_acne_-68-_jpg.rf.0a752c23c3efaa959b2dc5d7a3fa7df6.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.54ff342c39998e850b6d031556ab6b48.jpg,1259,31.84,duplicate,N/A
cystic_acne_-68-_jpg.rf.5b4aae6b2b3d5343fa43ab4f5d283c2e.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.4bc12f06eabc1c665bb994e127710d7a.jpg,4106,46.67,duplicate,N/A
cystic_acne_-68-_jpg.rf.8e308df45d00a65e594cb6ecc117aace.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.4bc12f06eabc1c665bb994e127710d7a.jpg,4106,33.21,duplicate,N/A
cystic_acne_-68-_jpg.rf.26390a34bdb6b6c9b1c8d1eee5f0c69a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.4bc12f06eabc1c665bb994e127710d7a.jpg,4106,33.16,duplicate,N/A
cystic_acne_-68-_jpg.rf.7c4f99224d3cf5260f912e65cd5e2f84.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.37395a692cc065d9bad8cefcef56bcd9.jpg,4105,10.48,duplicate,N/A
cystic_acne_-68-_jpg.rf.37395a692cc065d9bad8cefcef56bcd9.jpg,Cyst,REJECTED,Severe blur (variance 10.48 < 20),4105,10.48,reject,N/A
cystic_acne_-68-_jpg.rf.a9cca5c8270040965e0e555fd2e73ac4.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.623f19571198581b704d1ea2d11e787a.jpg,4107,113.09,duplicate,N/A
cystic_acne_-68-_jpg.rf.935bcd28bc7c782b5f2d970b0d17626b.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.ce7fca0f450b0f222956abc4c2673cdf.jpg,1270,49.92,duplicate,N/A
cystic_acne_-68-_jpg.rf.97dfd4225a60ac2f5b8571c14cf8347a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.ea2cc9dfd6349743aaef3d3c42675195.jpg,3197,66.88,duplicate,N/A
cystic_acne_-68-_jpg.rf.9801c2b890b6f440448dadce64932a5a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.eeb296cd84f4b29b06e248866a48f263.jpg,1271,86.34,duplicate,N/A
cystic_acne_-68-_jpg.rf.ca31d42e7c310112064dfc9e8001b2d8.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-68-_jpg.rf.c4df0d8d6409cdccc65d0892c52360ac.jpg,1269,97.68,duplicate,N/A
cystic_acne_-84-_jpg.rf.5f06a362b35c1ea9c43f718e31d4c395.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.04dce22ab8f3668933a9932d3cc14bd7.jpg,4116,114.25,duplicate,N/A
cystic_acne_-84-_jpg.rf.108c30a679cdae6efea733afc472f4aa.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.c70a3f2c6bb6a1dd5ede4a4a921911a9.jpg,4125,54.18,duplicate,N/A
cystic_acne_-84-_jpg.rf.c178b247ffbf090ac2be470944611618.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.10d93e2b6b369cbd63b2017ab5005167.jpg,1308,45.07,duplicate,N/A
cystic_acne_-84-_jpg.rf.d13002b889508f91fd94c9e94c42b0f0.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.1325e896609e7852efaf52662cd7de18.jpg,4126,316.53,duplicate,N/A
cystic_acne_-84-_jpg.rf.54f825467d10a2f0883ad7bca10bdbef.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,29.33,duplicate,N/A
cystic_acne_-84-_jpg.rf.6f1cfe1e3aafe605ec11dd635addf48a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,29.33,duplicate,N/A
cystic_acne_-84-_jpg.rf.22bf68289e02a8243e9a09714beb5c9b.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.83,duplicate,N/A
cystic_acne_-84-_jpg.rf.9e298617e3b7e211670538bc41cb4101.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.83,duplicate,N/A
cystic_acne_-84-_jpg.rf.5e7abc90d6bfa8d462db29c0607f8f7d.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.72,duplicate,N/A
cystic_acne_-84-_jpg.rf.6279ef438b74c1dcfe28f9dc1b5f4a29.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.72,duplicate,N/A
cystic_acne_-84-_jpg.rf.0b4b1026f11a8526b9f0bfbf5acceae9.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.65,duplicate,N/A
cystic_acne_-84-_jpg.rf.dd8c6ea8b0d92e1e11d73943132fe15d.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e37199c9b39418a7bff4d710acfb013.jpg,4127,20.65,duplicate,N/A
cystic_acne_-84-_jpg.rf.be785f761eb1d9a2fdb6791d27a62bde.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.323f0b71ec7ff16b88c2cd93f5d37c6c.jpg,4123,35.43,duplicate,N/A
cystic_acne_-84-_jpg.rf.3e454c466e9c633e2e4f8225bc8315cf.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.f3b68dcc0736f2271862b45bd18c0e8e.jpg,1317,25.53,duplicate,N/A
cystic_acne_-84-_jpg.rf.f3b68dcc0736f2271862b45bd18c0e8e.jpg,Cyst,REJECTED,Cosmetic beauty filter / smoothed skin (blur score 25.57 < 30),1317,25.57,reject,N/A
cystic_acne_-84-_jpg.rf.bd81d948a1dee1aae3170e3cee18b715.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.51f6ab6d64fb5b4fcc97fe2d73e70459.jpg,3204,33.95,duplicate,N/A
cystic_acne_-84-_jpg.rf.6766d4ada34dd8f147cd8898ea1855c8.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.c6eb9cbd27ae329151cf459c6d8630b7.jpg,3205,90.12,duplicate,N/A
cystic_acne_-84-_jpg.rf.91697544f61a1f7d2dde953885e94ac4.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.6f69a436825e4528d55f0e1364777622.jpg,1299,53.65,duplicate,N/A
cystic_acne_-84-_jpg.rf.760a5014ed2d2d2c279569972d9f3906.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.7cd4cd091bf3669816c0e293b9344c55.jpg,4118,74.89,duplicate,N/A
cystic_acne_-84-_jpg.rf.7c0e09c84b1c999166d54592004d5ce5.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.9e913829d7e457c0c3fac061f6fb956a.jpg,1303,50.80,duplicate,N/A
cystic_acne_-84-_jpg.rf.81d73129885bb321fe192afa752b7912.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.bbd3e76c60fbebaddbc082c02b5798b4.jpg,1307,94.32,duplicate,N/A
cystic_acne_-84-_jpg.rf.c9599f11871da03e15f13d9ae56f7106.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.84b80ded322f7c6a4757f31996281cc8.jpg,1310,84.81,duplicate,N/A
cystic_acne_-84-_jpg.rf.74d17b5a2d95e8b4338a102a149675fa.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.86f25296312df557fee7293089793c54.jpg,4117,19.98,duplicate,N/A
cystic_acne_-84-_jpg.rf.86f25296312df557fee7293089793c54.jpg,Cyst,REJECTED,Severe blur (variance 19.98 < 20),4117,19.98,reject,N/A
cystic_acne_-84-_jpg.rf.a8a96178d1827eb78a82d470b13dffd9.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.87aa6a55106b29069d4c627a141eee43.jpg,4120,50.74,duplicate,N/A
cystic_acne_-84-_jpg.rf.a81eee6fdb86c648490fa564623125cb.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.db46dff5cb2af19e850a995f0d21b365.jpg,1315,108.87,duplicate,N/A
cystic_acne_-84-_jpg.rf.c766afd861ae779bd8d0a90c2f52265f.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-84-_jpg.rf.a9b695d10a1e8b03053d29609fd56af6.jpg,1309,120.03,duplicate,N/A
cystic_acne_-90-_jpg.rf.ef4eb2ab9769b1351dc34e5f60208d62.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.06a4fa770481047348477e36eecc421d.jpg,1349,79.42,duplicate,N/A
cystic_acne_-90-_jpg.rf.9908e4e67ef552fd2e66aace13f7f7c4.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.105e391f85de515b09c0cec74a1717f7.jpg,1338,98.64,duplicate,N/A
cystic_acne_-90-_jpg.rf.11d1d3ffeccab4b840689f1710865a55.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.05ea121ef4d67cb3a1b2918491b58068.jpg,3207,293.76,duplicate,N/A
cystic_acne_-90-_jpg.rf.db951c1a14fe2aab382ccac4830eebd9.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.1c2e22298a4db0313cc0dd4ff06bd262.jpg,1346,52.17,duplicate,N/A
cystic_acne_-90-_jpg.rf.d69f0042c7f1048a2f1b86c823e127e9.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.380068e743e7482d46afdfb51c190470.jpg,4143,200.30,duplicate,N/A
cystic_acne_-90-_jpg.rf.729e4a15249f24da818448eedf5c718e.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.901b4d5210d424718262c78eb20f2e44.jpg,4144,85.95,duplicate,N/A
cystic_acne_-90-_jpg.rf.efc2b227343779ee462a6f33aeb5e83a.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.901b4d5210d424718262c78eb20f2e44.jpg,4144,83.56,duplicate,N/A
cystic_acne_-90-_jpg.rf.355a93ce91451014fac3f52638bb8617.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.901b4d5210d424718262c78eb20f2e44.jpg,4144,83.48,duplicate,N/A
cystic_acne_-90-_jpg.rf.82b51b62841f725db1e82d003e332e1c.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.3aadc0cd0247ae25abd18d8d41fbc866.jpg,4136,162.44,duplicate,N/A
cystic_acne_-90-_jpg.rf.cc35db2f7caff2b676dab2f3afed4870.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.0309f6499f539be60c46ee176927254f.jpg,4142,85.80,duplicate,N/A
cystic_acne_-90-_jpg.rf.88db864268b499cddf319cb334b9ed48.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.0309f6499f539be60c46ee176927254f.jpg,4142,85.23,duplicate,N/A
cystic_acne_-90-_jpg.rf.738d772e080f6f30420b4ae8ec71bf9f.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.0309f6499f539be60c46ee176927254f.jpg,4142,85.09,duplicate,N/A
cystic_acne_-90-_jpg.rf.a375b9760e0aa636e0c9c583358db580.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.d87aa2f0c757c8e9361e26e91162ca03.jpg,3214,77.98,duplicate,N/A
cystic_acne_-90-_jpg.rf.ff43c1f70990203f124ff88e463e8254.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.a4d017daa87f5bc09f85fcc501103bc1.jpg,1353,65.78,duplicate,N/A
cystic_acne_-90-_jpg.rf.f03bc37069bfc454e0fcdfad40926d56.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.aa7e6cb34895b65f61e0f6440a504971.jpg,1350,38.58,duplicate,N/A
cystic_acne_-90-_jpg.rf.b0a73e995418aab4f86f66e2be9c0fe0.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.e84bac7a0343787dfaf3d5f781977edf.jpg,3215,90.89,duplicate,N/A
cystic_acne_-90-_jpg.rf.f4428539c5ba969fe34c9d9f60ac76d3.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.e0da0c35a5b5d0e89cbd08d426d3a834.jpg,3216,95.54,duplicate,N/A
cystic_acne_-90-_jpg.rf.b9cc598efb9eb83c2066411f89494d0e.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-90-_jpg.rf.f3bb126b9170484ce8e3129c549b8473.jpg,4141,60.46,duplicate,N/A
cystic_acne_-91-_jpg.rf.1ad474504877af372a0fb0aad8fb718c.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.003d06363d76394b3f9aaa201c8ff16e.jpg,4146,60.24,duplicate,N/A
cystic_acne_-91-_jpg.rf.007c71c9a3770aef54e6d9c5187d25da.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.13a5ee747af99f0bbf39d5e21efb8eba.jpg,1358,52.59,duplicate,N/A
cystic_acne_-91-_jpg.rf.071afe99b7de23d3be1d20d836c7e2f7.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.51b668e76cce72f867692c478eecb41c.jpg,3220,39.92,duplicate,N/A
cystic_acne_-91-_jpg.rf.07daa02a233f8963bdae703c95f29e2b.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.56f78a9b161d6e43de94e08f02052e8d.jpg,3221,33.50,duplicate,N/A
cystic_acne_-91-_jpg.rf.2263a82aeca51986e315775c54ebb9a5.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.173dff38c931178804d423f22806941d.jpg,3218,66.87,duplicate,N/A
cystic_acne_-91-_jpg.rf.2b8750dc9ce8fdc799bf457b59a8c4c8.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.9ee4c4242eba48577ba87e0d96d1c3c1.jpg,1374,106.84,duplicate,N/A
cystic_acne_-91-_jpg.rf.30ce954d5a389ae656a727acd028e025.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.b41a3be1e050490c18a4bf7b573b4803.jpg,1376,40.31,duplicate,N/A
cystic_acne_-91-_jpg.rf.565c4ba145c0891cc9459900c2e06f2c.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.32a2a5466c8b6c83971df8a3a8e54de9.jpg,1363,32.17,duplicate,N/A
cystic_acne_-91-_jpg.rf.60bcd4f19149b67c89421158a7d2d039.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.165b664a991f55355341e226afcfb7e2.jpg,3217,48.60,duplicate,N/A
cystic_acne_-91-_jpg.rf.9b42a20f4221fbea322f721b3293c3d8.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.6fe3ddace0cf2e4df0de91514a096792.jpg,4151,34.65,duplicate,N/A
cystic_acne_-91-_jpg.rf.b0d590daca1054f1c6f5f0f59e2c9ce8.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.744a7cf1a3ab2a22763472639ccd809d.jpg,3223,18.52,duplicate,N/A
cystic_acne_-91-_jpg.rf.744a7cf1a3ab2a22763472639ccd809d.jpg,Cyst,REJECTED,Severe blur (variance 18.52 < 20),3223,18.52,reject,N/A
cystic_acne_-91-_jpg.rf.629f92da80adb4ecff7c86ae286735fb.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.779edb97f58a27550d789e142b3ff40e.jpg,3222,40.19,duplicate,N/A
cystic_acne_-91-_jpg.rf.d0576a1a3067171ae5413faf0f64bbf5.jpg,Cyst,REMOVED,Duplicate of cystic_acne_-91-_jpg.rf.4f2b08586444e2261a53d3235339fc2d.jpg,4149,66.52,duplicate,N/A
papular_acne_-100-_jpg.rf.0cb7c7dfad4f73fe890b6daf38529ded.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.0d99cef9360342b74ddf94d7fcb8d90b.jpg,4153,37.94,duplicate,N/A
papular_acne_-100-_jpg.rf.7c39eaa70188b0ba24ce8db8145707ac.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.1fa190b630a0be00bcffc8b4f3cf2402.jpg,4157,51.66,duplicate,N/A
papular_acne_-100-_jpg.rf.2c073d2e15d6158a239b03d15310d4c7.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.c590ff55b3805d96b7eed2c2d36d0d45.jpg,3231,67.41,duplicate,N/A
papular_acne_-100-_jpg.rf.34cf54cb708f9054cebb045d7f0ca92c.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.5e47854bdb94af83bc8481bf93870f52.jpg,1385,42.74,duplicate,N/A
papular_acne_-100-_jpg.rf.af2b7be95c7ab0915840af6c44266904.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.67c4db3c6af668567b0c7c31cde7160a.jpg,1393,9.77,duplicate,N/A
papular_acne_-100-_jpg.rf.67c4db3c6af668567b0c7c31cde7160a.jpg,Papules,REJECTED,Severe blur (variance 9.77 < 20),1393,9.77,reject,N/A
papular_acne_-100-_jpg.rf.874e2e29c6f7ed99c63671c758c94599.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.6fafb1f229ae5d89ceaa91d08646da42.jpg,4158,48.13,duplicate,N/A
papular_acne_-100-_jpg.rf.a490f88ab0253b26a992177f75f022d5.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.7514480f4da5dd2765c8eff37b264809.jpg,3229,55.72,duplicate,N/A
papular_acne_-100-_jpg.rf.c842f5990f8b50f49633212b7186dfc6.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.8918637e66ae1ea98e6bc824865ce4d4.jpg,1394,92.94,duplicate,N/A
papular_acne_-100-_jpg.rf.d7996eee21893e0defd50c4f5b8b673b.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.a6cfbf04482f815ba21ef44fbcffeee1.jpg,1395,30.26,duplicate,N/A
papular_acne_-100-_jpg.rf.52dcabfa53105a521b310fc9615f8f7f.jpg,Papules,REMOVED,Duplicate of papular_acne_-100-_jpg.rf.ae37c44e66d6e38b12d9229de29aef92.jpg,4154,75.17,duplicate,N/A
papular_acne_-106-_jpg.rf.1490fa8ab5dea7d5614ef7df5592b77e.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.3c6165b01e032866d3e38639dc90ddd1.jpg,1399,47.77,duplicate,N/A
papular_acne_-106-_jpg.rf.75f641228a3bf362ea4b985450c4bff9.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.2169db082507629daeb360dd3e10642b.jpg,1406,106.71,duplicate,N/A
papular_acne_-106-_jpg.rf.3db577bc782ad3865ee3c910bd73e546.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.92a12cf2780f1f22d84a7d6ca4860534.jpg,1410,76.41,duplicate,N/A
papular_acne_-106-_jpg.rf.d489994e79b4fcdf23552ce1a50393e2.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.4043b2bd0478fc595fa7ad2e9fc64350.jpg,1419,37.76,duplicate,N/A
papular_acne_-106-_jpg.rf.79811018c5500a46d7f1185a142773a0.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.537297ad594a3abeb7310e68b26c43c5.jpg,1407,31.35,duplicate,N/A
papular_acne_-106-_jpg.rf.621babfaf5a4218685b3dc53d112043d.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.8215a0ba8ae41933931136c56a1f2509.jpg,1408,26.91,duplicate,N/A
papular_acne_-106-_jpg.rf.8215a0ba8ae41933931136c56a1f2509.jpg,Papules,REJECTED,Cosmetic beauty filter / smoothed skin (blur score 26.92 < 30),1408,26.92,reject,N/A
papular_acne_-106-_jpg.rf.8d09f1d795333fb33ecfbd12b5ec0ee9.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.e4c9213320c48c6ddde567dfde21a09e.jpg,1421,41.35,duplicate,N/A
papular_acne_-106-_jpg.rf.c08b715f2c53fb79a7efeabf719a575c.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.a0e73f70be72d24c22025133a1b6be4d.jpg,1414,33.46,duplicate,N/A
papular_acne_-106-_jpg.rf.e384939799d2eec6adfe834934ae5df1.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.a525e1c6ed2188705518774aa8805d05.jpg,4362,14.89,duplicate,N/A
pustular_acne_-123-_jpg.rf.a4c5c3104d83b0fbab002faab0512892.jpg,Pustules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.a525e1c6ed2188705518774aa8805d05.jpg,4362,6.53,duplicate,N/A
pustular_acne_-123-_jpg.rf.56f6162f53ffc45d9ba434f7e6b61244.jpg,Pustules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.a525e1c6ed2188705518774aa8805d05.jpg,4362,6.53,duplicate,N/A
papular_acne_-106-_jpg.rf.a525e1c6ed2188705518774aa8805d05.jpg,Papules,REJECTED,Severe blur (variance 14.89 < 20),4362,14.89,reject,N/A
papular_acne_-106-_jpg.rf.d0bb6a2924a942ff44f86fb495831c01.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.e68d983dce16b3b477e72fb35101e7a5.jpg,3242,31.96,duplicate,N/A
papular_acne_-106-_jpg.rf.751bf5228594d7102f5f9b7c8678fbc3.jpg,Papules,REMOVED,Duplicate of papular_acne_-106-_jpg.rf.d478b9a0b2f7631b335e2113bad36411.jpg,4166,55.84,duplicate,N/A
papular_acne_-13-_jpg.rf.324a816ed7d80e4a972447380af01876.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.c6b9db9889fa29a70f171d9bee932408.jpg,1436,41.78,duplicate,N/A
papular_acne_-13-_jpg.rf.98b4b6f1352f1ff41debeed41f4fcb84.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.3d82fecc456efc599e5245412f53da87.jpg,1432,75.20,duplicate,N/A
papular_acne_-13-_jpg.rf.bd8e2a6477f65b1935b75c98fafdb25c.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.6849e84ef9d64684fe4ce51382587508.jpg,1435,72.48,duplicate,N/A
papular_acne_-13-_jpg.rf.6a7e2f5b20fcb2da78296152ca279e04.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.477f5920435c69d032881da3950770bb.jpg,4169,82.30,duplicate,N/A
papular_acne_-13-_jpg.rf.75ffe7d7b67b9056708469349c19781f.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.b753767a80b3b02de5a7a369812957bb.jpg,4170,89.26,duplicate,N/A
papular_acne_-13-_jpg.rf.fd227577f31f72ce33f07f5f214bf799.jpg,Papules,REMOVED,Duplicate of papular_acne_-13-_jpg.rf.cfea2743845136d9c7b6c2b3785e7e5b.jpg,1442,8.42,duplicate,N/A
papular_acne_-13-_jpg.rf.cfea2743845136d9c7b6c2b3785e7e5b.jpg,Papules,REJECTED,Severe blur (variance 8.42 < 20),1442,8.42,reject,N/A
