original_filename,class,status,reason,duplicate_cluster,blur_score,quality_label,final_split
levle0_478.jpg,Level 0,REMOVED,Duplicate of levle1_449.jpg,869,73.80,duplicate,N/A
levle1_241.jpg,Level 1,REMOVED,Duplicate of levle1_449.jpg,869,42.52,duplicate,N/A
levle0_207.jpg,Level 0,REMOVED,Duplicate of levle0_117.jpg,114,440.28,duplicate,N/A
levle1_354.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,707.34,duplicate,N/A
levle2_34.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,695.78,duplicate,N/A
levle1_406.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,630.99,duplicate,N/A
levle1_277.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,623.02,duplicate,N/A
levle1_212.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,591.21,duplicate,N/A
levle1_541.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,590.04,duplicate,N/A
levle0_351.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,566.51,duplicate,N/A
levle0_492.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,563.33,duplicate,N/A
levle0_229.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,556.52,duplicate,N/A
levle1_201.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,551.23,duplicate,N/A
levle1_506.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,546.22,duplicate,N/A
levle0_37.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,540.44,duplicate,N/A
levle1_371.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,538.21,duplicate,N/A
levle0_372.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,533.50,duplicate,N/A
levle1_270.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,528.54,duplicate,N/A
levle0_41.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,521.75,duplicate,N/A
levle1_173.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,518.19,duplicate,N/A
levle0_269.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,501.95,duplicate,N/A
levle1_501.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,501.71,duplicate,N/A
levle2_180.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,501.70,duplicate,N/A
levle1_230.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,501.14,duplicate,N/A
levle2_121.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,500.41,duplicate,N/A
levle0_473.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,495.71,duplicate,N/A
levle1_598.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,488.78,duplicate,N/A
levle2_178.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,486.67,duplicate,N/A
levle1_443.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,484.18,duplicate,N/A
levle0_383.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,477.56,duplicate,N/A
levle1_429.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,477.53,duplicate,N/A
levle1_203.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,471.32,duplicate,N/A
levle1_52.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,467.68,duplicate,N/A
levle1_442.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,446.57,duplicate,N/A
levle2_171.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,438.99,duplicate,N/A
levle1_377.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,435.65,duplicate,N/A
levle1_472.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,434.32,duplicate,N/A
levle1_408.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,429.04,duplicate,N/A
levle1_553.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,427.74,duplicate,N/A
levle0_373.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,427.66,duplicate,N/A
levle1_278.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,416.07,duplicate,N/A
levle1_413.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,412.03,duplicate,N/A
levle0_190.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,411.20,duplicate,N/A
levle0_379.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,406.09,duplicate,N/A
levle1_382.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,402.84,duplicate,N/A
levle1_33.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,400.69,duplicate,N/A
levle2_132.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,400.12,duplicate,N/A
levle1_59.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,399.34,duplicate,N/A
levle0_91.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,398.99,duplicate,N/A
levle1_455.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,397.18,duplicate,N/A
levle0_387.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,396.84,duplicate,N/A
levle1_336.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,395.15,duplicate,N/A
levle0_194.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,392.09,duplicate,N/A
levle1_518.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,388.43,duplicate,N/A
levle1_606.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,386.07,duplicate,N/A
levle1_605.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,380.64,duplicate,N/A
levle1_197.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,374.99,duplicate,N/A
levle0_257.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,368.22,duplicate,N/A
levle0_218.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,362.22,duplicate,N/A
levle0_158.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,345.97,duplicate,N/A
levle1_601.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,344.77,duplicate,N/A
levle1_436.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,343.31,duplicate,N/A
levle1_621.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,342.77,duplicate,N/A
levle1_520.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,336.32,duplicate,N/A
levle1_250.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,335.69,duplicate,N/A
levle0_531.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,334.02,duplicate,N/A
levle2_131.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,333.89,duplicate,N/A
levle1_428.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,333.46,duplicate,N/A
levle1_224.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,333.16,duplicate,N/A
levle1_629.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,330.11,duplicate,N/A
levle3_130.jpg,Level 3,REMOVED,Duplicate of levle1_353.jpg,1229,320.87,duplicate,N/A
levle1_325.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,318.27,duplicate,N/A
levle1_476.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,318.03,duplicate,N/A
levle0_358.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,311.37,duplicate,N/A
levle1_375.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,311.16,duplicate,N/A
levle0_250.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,304.02,duplicate,N/A
levle0_239.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,302.49,duplicate,N/A
levle0_398.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,295.73,duplicate,N/A
levle1_525.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,291.68,duplicate,N/A
levle0_277.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,291.14,duplicate,N/A
levle0_55.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,287.85,duplicate,N/A
levle1_410.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,287.76,duplicate,N/A
levle0_54.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,286.08,duplicate,N/A
levle2_168.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,283.36,duplicate,N/A
levle1_276.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,282.81,duplicate,N/A
levle0_120.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,281.73,duplicate,N/A
levle1_486.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,281.73,duplicate,N/A
levle1_437.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,280.65,duplicate,N/A
levle2_40.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,271.30,duplicate,N/A
levle0_273.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,270.54,duplicate,N/A
levle1_335.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,268.27,duplicate,N/A
levle1_615.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,263.64,duplicate,N/A
levle0_317.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,259.05,duplicate,N/A
levle1_34.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,253.92,duplicate,N/A
levle2_184.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,253.42,duplicate,N/A
levle1_188.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,252.31,duplicate,N/A
levle0_205.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,247.35,duplicate,N/A
levle1_509.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,239.61,duplicate,N/A
levle0_448.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,237.87,duplicate,N/A
levle0_527.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,234.27,duplicate,N/A
levle0_401.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,233.48,duplicate,N/A
levle0_21.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,231.96,duplicate,N/A
levle0_377.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,231.88,duplicate,N/A
levle1_619.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,231.36,duplicate,N/A
levle1_624.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,231.28,duplicate,N/A
levle1_165.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,229.13,duplicate,N/A
levle1_320.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,228.58,duplicate,N/A
levle1_420.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,226.70,duplicate,N/A
levle1_267.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,225.99,duplicate,N/A
levle1_67.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,225.59,duplicate,N/A
levle2_124.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,224.54,duplicate,N/A
levle1_323.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,223.06,duplicate,N/A
levle0_429.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,222.71,duplicate,N/A
levle0_219.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,222.20,duplicate,N/A
levle0_384.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,219.55,duplicate,N/A
levle1_194.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,200.72,duplicate,N/A
levle0_118.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,200.69,duplicate,N/A
levle0_265.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,200.69,duplicate,N/A
levle1_461.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,199.54,duplicate,N/A
levle0_198.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,197.59,duplicate,N/A
levle1_494.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,195.39,duplicate,N/A
levle0_249.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,192.79,duplicate,N/A
levle1_498.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,190.25,duplicate,N/A
levle1_372.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,188.65,duplicate,N/A
levle1_324.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,185.20,duplicate,N/A
levle1_515.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,178.59,duplicate,N/A
levle0_121.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,173.71,duplicate,N/A
levle1_504.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,173.71,duplicate,N/A
levle0_233.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,168.32,duplicate,N/A
levle0_403.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,168.21,duplicate,N/A
levle0_416.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,165.79,duplicate,N/A
levle1_561.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,165.25,duplicate,N/A
levle0_432.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,150.12,duplicate,N/A
levle1_158.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,150.02,duplicate,N/A
levle1_564.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,142.79,duplicate,N/A
levle1_403.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,141.52,duplicate,N/A
levle0_312.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,140.59,duplicate,N/A
levle2_72.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,138.86,duplicate,N/A
levle2_97.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,138.86,duplicate,N/A
levle0_266.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,138.10,duplicate,N/A
levle2_84.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,134.08,duplicate,N/A
levle1_526.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,134.00,duplicate,N/A
levle1_489.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,131.61,duplicate,N/A
levle1_55.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,128.23,duplicate,N/A
levle1_366.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,123.59,duplicate,N/A
levle2_173.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,123.36,duplicate,N/A
levle0_447.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,115.65,duplicate,N/A
levle1_210.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,97.29,duplicate,N/A
levle2_77.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,95.08,duplicate,N/A
levle0_38.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,92.91,duplicate,N/A
levle2_186.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,86.70,duplicate,N/A
levle0_442.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,79.39,duplicate,N/A
levle0_308.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,74.84,duplicate,N/A
levle0_444.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,73.20,duplicate,N/A
levle2_36.jpg,Level 2,REMOVED,Duplicate of levle1_353.jpg,1229,72.96,duplicate,N/A
levle0_425.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,66.26,duplicate,N/A
levle1_628.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,64.25,duplicate,N/A
levle0_309.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,61.79,duplicate,N/A
levle1_229.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,57.75,duplicate,N/A
levle1_488.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,53.65,duplicate,N/A
levle1_493.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,42.89,duplicate,N/A
levle0_441.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,42.60,duplicate,N/A
levle0_92.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,32.75,duplicate,N/A
levle0_159.jpg,Level 0,REMOVED,Duplicate of levle1_353.jpg,1229,17.45,duplicate,N/A
levle1_297.jpg,Level 1,REMOVED,Duplicate of levle1_353.jpg,1229,16.93,duplicate,N/A
levle0_123.jpg,Level 0,REMOVED,Duplicate of levle0_119.jpg,27,51.38,duplicate,N/A
levle0_12.jpg,Level 0,REJECTED,Severe blur (variance 10.56 < 20),23,10.56,reject,N/A
levle0_122.jpg,Level 0,REJECTED,Severe blur (variance 6.19 < 20),26,6.19,reject,N/A
levle0_98.jpg,Level 0,REMOVED,Duplicate of levle0_128.jpg,490,268.90,duplicate,N/A
levle0_99.jpg,Level 0,REMOVED,Duplicate of levle0_128.jpg,490,268.90,duplicate,N/A
levle0_24.jpg,Level 0,REMOVED,Duplicate of levle0_131.jpg,147,217.85,duplicate,N/A
levle0_133.jpg,Level 0,REMOVED,Duplicate of levle0_132.jpg,37,381.67,duplicate,N/A
levle0_14.jpg,Level 0,REJECTED,Severe blur (variance 10.32 < 20),44,10.32,reject,N/A
levle0_149.jpg,Level 0,REMOVED,Duplicate of levle0_482.jpg,395,215.01,duplicate,N/A
levle0_174.jpg,Level 0,REMOVED,Duplicate of levle0_167.jpg,82,51.31,duplicate,N/A
levle0_17.jpg,Level 0,REJECTED,Severe blur (variance 3.39 < 20),77,3.39,reject,N/A
levle0_182.jpg,Level 0,REMOVED,Duplicate of levle2_83.jpg,1298,383.91,duplicate,N/A
levle2_137.jpg,Level 2,REMOVED,Duplicate of levle2_83.jpg,1298,326.92,duplicate,N/A
levle3_106.jpg,Level 3,REMOVED,Duplicate of levle2_83.jpg,1298,247.59,duplicate,N/A
levle1_53.jpg,Level 1,REMOVED,Duplicate of levle2_83.jpg,1298,163.94,duplicate,N/A
levle1_141.jpg,Level 1,REMOVED,Duplicate of levle2_83.jpg,1298,29.39,duplicate,N/A
levle1_286.jpg,Level 1,REMOVED,Duplicate of levle0_185.jpg,689,558.44,duplicate,N/A
levle0_19.jpg,Level 0,REJECTED,Severe blur (variance 6.69 < 20),98,6.69,reject,N/A
levle0_2.jpg,Level 0,REMOVED,Duplicate of levle2_114.jpg,1128,182.69,duplicate,N/A
levle0_20.jpg,Level 0,REJECTED,Severe blur (variance 3.85 < 20),108,3.85,reject,N/A
levle0_95.jpg,Level 0,REMOVED,Duplicate of levle0_206.jpg,486,64.94,duplicate,N/A
levle0_209.jpg,Level 0,REMOVED,Duplicate of levle0_468.jpg,382,493.96,duplicate,N/A
levle0_363.jpg,Level 0,REMOVED,Duplicate of levle1_227.jpg,831,505.58,duplicate,N/A
levle0_210.jpg,Level 0,REMOVED,Duplicate of levle1_227.jpg,831,486.99,duplicate,N/A
levle0_341.jpg,Level 0,REMOVED,Duplicate of levle1_227.jpg,831,402.49,duplicate,N/A
levle0_330.jpg,Level 0,REMOVED,Duplicate of levle1_227.jpg,831,332.42,duplicate,N/A
levle0_290.jpg,Level 0,REMOVED,Duplicate of levle1_227.jpg,831,239.14,duplicate,N/A
levle1_415.jpg,Level 1,REMOVED,Duplicate of levle1_227.jpg,831,191.34,duplicate,N/A
levle1_355.jpg,Level 1,REMOVED,Duplicate of levle1_227.jpg,831,133.72,duplicate,N/A
levle0_214.jpg,Level 0,REMOVED,Duplicate of levle1_243.jpg,646,115.81,duplicate,N/A
levle0_22.jpg,Level 0,REMOVED,Duplicate of levle0_360.jpg,1179,246.90,duplicate,N/A
levle2_162.jpg,Level 2,REMOVED,Duplicate of levle0_360.jpg,1179,241.09,duplicate,N/A
levle1_279.jpg,Level 1,REMOVED,Duplicate of levle0_360.jpg,1179,234.47,duplicate,N/A
levle0_396.jpg,Level 0,REMOVED,Duplicate of levle2_156.jpg,776,314.31,duplicate,N/A
levle1_365.jpg,Level 1,REMOVED,Duplicate of levle2_156.jpg,776,304.62,duplicate,N/A
levle0_228.jpg,Level 0,REMOVED,Duplicate of levle2_156.jpg,776,206.20,duplicate,N/A
levle0_244.jpg,Level 0,REMOVED,Duplicate of levle1_272.jpg,919,379.94,duplicate,N/A
levle1_497.jpg,Level 1,REMOVED,Duplicate of levle1_272.jpg,919,231.09,duplicate,N/A
levle0_25.jpg,Level 0,REMOVED,Duplicate of levle0_26.jpg,168,335.79,duplicate,N/A
levle0_252.jpg,Level 0,REMOVED,Duplicate of levle1_39.jpg,803,35.03,duplicate,N/A
levle1_591.jpg,Level 1,REMOVED,Duplicate of levle0_261.jpg,1023,169.12,duplicate,N/A
levle0_96.jpg,Level 0,REMOVED,Duplicate of levle0_263.jpg,487,238.73,duplicate,N/A
levle1_348.jpg,Level 1,REMOVED,Duplicate of levle1_467.jpg,905,394.24,duplicate,N/A
levle0_283.jpg,Level 0,REMOVED,Duplicate of levle1_467.jpg,905,300.73,duplicate,N/A
levle1_469.jpg,Level 1,REMOVED,Duplicate of levle1_467.jpg,905,212.00,duplicate,N/A
levle1_484.jpg,Level 1,REMOVED,Duplicate of levle1_467.jpg,905,187.23,duplicate,N/A
levle0_307.jpg,Level 0,REMOVED,Duplicate of levle0_295.jpg,218,465.37,duplicate,N/A
levle0_3.jpg,Level 0,REJECTED,Severe blur (variance 7.21 < 20),210,7.21,reject,N/A
levle0_310.jpg,Level 0,REMOVED,Duplicate of levle0_311.jpg,223,44.19,duplicate,N/A
levle1_346.jpg,Level 1,REMOVED,Duplicate of levle0_319.jpg,755,63.82,duplicate,N/A
levle0_321.jpg,Level 0,REMOVED,Duplicate of levle1_401.jpg,816,297.98,duplicate,N/A
levle1_127.jpg,Level 1,REMOVED,Duplicate of levle1_401.jpg,816,167.50,duplicate,N/A
levle0_327.jpg,Level 0,REMOVED,Duplicate of levle1_331.jpg,739,442.13,duplicate,N/A
levle0_364.jpg,Level 0,REMOVED,Duplicate of levle0_350.jpg,277,512.50,duplicate,N/A
levle1_609.jpg,Level 1,REMOVED,Duplicate of levle0_359.jpg,1041,253.86,duplicate,N/A
levle0_365.jpg,Level 0,REJECTED,Severe blur (variance 7.89 < 20),278,7.89,reject,N/A
levle2_154.jpg,Level 2,REMOVED,Duplicate of levle0_381.jpg,1170,143.57,duplicate,N/A
levle0_94.jpg,Level 0,REMOVED,Duplicate of levle0_42.jpg,485,500.12,duplicate,N/A
levle1_370.jpg,Level 1,REMOVED,Duplicate of levle0_430.jpg,849,384.45,duplicate,N/A
levle1_431.jpg,Level 1,REMOVED,Duplicate of levle0_430.jpg,849,212.22,duplicate,N/A
levle1_151.jpg,Level 1,REMOVED,Duplicate of levle0_438.jpg,545,92.47,duplicate,N/A
levle1_161.jpg,Level 1,REMOVED,Duplicate of levle0_480.jpg,1071,523.09,duplicate,N/A
levle1_288.jpg,Level 1,REMOVED,Duplicate of levle0_480.jpg,1071,523.09,duplicate,N/A
levle1_154.jpg,Level 1,REMOVED,Duplicate of levle0_480.jpg,1071,501.58,duplicate,N/A
levle1_636.jpg,Level 1,REMOVED,Duplicate of levle0_480.jpg,1071,452.70,duplicate,N/A
levle2_85.jpg,Level 2,REMOVED,Duplicate of levle0_491.jpg,1276,149.72,duplicate,N/A
levle0_494.jpg,Level 0,REMOVED,Duplicate of levle1_69.jpg,1082,347.85,duplicate,N/A
levle1_130.jpg,Level 1,REMOVED,Duplicate of levle1_69.jpg,1082,228.47,duplicate,N/A
levle1_585.jpg,Level 1,REMOVED,Duplicate of levle0_53.jpg,1016,225.99,duplicate,N/A
levle1_584.jpg,Level 1,REMOVED,Duplicate of levle0_53.jpg,1016,183.28,duplicate,N/A
levle0_56.jpg,Level 0,REJECTED,Severe blur (variance 18.48 < 20),448,18.48,reject,N/A
levle0_58.jpg,Level 0,REJECTED,Severe blur (variance 15.16 < 20),450,15.16,reject,N/A
levle0_59.jpg,Level 0,REJECTED,Severe blur (variance 9.65 < 20),451,9.65,reject,N/A
levle0_61.jpg,Level 0,REMOVED,Duplicate of levle0_60.jpg,453,17.39,duplicate,N/A
levle0_63.jpg,Level 0,REJECTED,Severe blur (variance 14.34 < 20),455,14.34,reject,N/A
levle0_69.jpg,Level 0,REJECTED,Severe blur (variance 10.50 < 20),460,10.50,reject,N/A
levle0_7.jpg,Level 0,REJECTED,Severe blur (variance 1.88 < 20),461,1.88,reject,N/A
levle0_8.jpg,Level 0,REJECTED,Severe blur (variance 2.99 < 20),471,2.99,reject,N/A
levle0_9.jpg,Level 0,REJECTED,Severe blur (variance 7.97 < 20),481,7.97,reject,N/A
levle1_0.jpg,Level 1,REJECTED,Severe blur (variance 9.34 < 20),491,9.34,reject,N/A
levle1_103.jpg,Level 1,REJECTED,Severe blur (variance 9.91 < 20),495,9.91,reject,N/A
levle1_105.jpg,Level 1,REJECTED,Severe blur (variance 6.73 < 20),497,6.73,reject,N/A
levle1_11.jpg,Level 1,REJECTED,Severe blur (variance 1.52 < 20),502,1.52,reject,N/A
levle1_111.jpg,Level 1,REJECTED,Severe blur (variance 19.83 < 20),504,19.83,reject,N/A
levle1_12.jpg,Level 1,REJECTED,Severe blur (variance 5.36 < 20),513,5.36,reject,N/A
levle1_206.jpg,Level 1,REMOVED,Duplicate of levle1_129.jpg,605,376.39,duplicate,N/A
levle2_128.jpg,Level 2,REMOVED,Duplicate of levle1_131.jpg,1142,21.82,duplicate,N/A
levle1_503.jpg,Level 1,REMOVED,Duplicate of levle1_133.jpg,926,112.69,duplicate,N/A
levle1_209.jpg,Level 1,REMOVED,Duplicate of levle1_135.jpg,608,333.83,duplicate,N/A
levle1_54.jpg,Level 1,REMOVED,Duplicate of levle1_136.jpg,966,385.91,duplicate,N/A
levle1_138.jpg,Level 1,REMOVED,Duplicate of levle2_79.jpg,1270,69.31,duplicate,N/A
levle1_460.jpg,Level 1,REMOVED,Duplicate of levle2_79.jpg,1270,69.31,duplicate,N/A
levle1_358.jpg,Level 1,REMOVED,Duplicate of levle1_140.jpg,768,251.16,duplicate,N/A
levle1_15.jpg,Level 1,REJECTED,Severe blur (variance 10.29 < 20),543,10.29,reject,N/A
levle1_285.jpg,Level 1,REMOVED,Duplicate of levle1_157.jpg,688,440.09,duplicate,N/A
levle2_150.jpg,Level 2,REMOVED,Duplicate of levle1_16.jpg,1166,337.65,duplicate,N/A
levle1_289.jpg,Level 1,REMOVED,Duplicate of levle1_162.jpg,692,620.86,duplicate,N/A
levle1_292.jpg,Level 1,REMOVED,Duplicate of levle1_166.jpg,696,731.76,duplicate,N/A
levle1_17.jpg,Level 1,REJECTED,Severe blur (variance 6.33 < 20),565,6.33,reject,N/A
levle1_176.jpg,Level 1,REMOVED,Duplicate of levle1_314.jpg,720,54.41,duplicate,N/A
